scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
NW_006804107.1,1000494,3542397,2344328,110,109,0.2979,1.0947,-0.5722,-0.0578,-0.0368
NW_006804107.1,1145584,3564644,2506112,103,102,0.2805,0.1932,0.1844,0.0068,0.0044
NW_006804108.1,8964,2890749,1342769,110,110,3.7808,1.9851,0.3114,0.1258,0.0669
NW_006804108.1,126269,3383339,1618526,110,109,4.7485,2.1778,0.3711,0.1652,0.0948
NW_006804108.1,286794,3751903,1928566,110,109,3.4662,2.2021,0.223,0.0992,0.054
NW_006804108.1,624830,4069617,2218711,108,107,3.9912,2.2021,0.2889,0.1321,0.0765
NW_006804109.1,111766,3051133,1684914,110,109,2.0768,1.2799,0.2374,0.0344,0.0287
NW_006804109.1,468050,3179216,1948627,110,109,1.9134,0.7536,0.4349,0.0542,0.0453
NW_006804109.1,762411,3449587,2194042,110,109,2.156,0.7756,0.4709,0.0638,0.0527
NW_006804109.1,1129759,3775171,2442810,110,109,1.3147,0.7756,0.2579,0.0272,0.0221
NW_006804109.1,1341882,3987515,2686279,110,109,1.2782,0.7756,0.2447,0.0277,0.022
NW_006804110.1,52301,2242255,1170735,110,109,2.2248,3.3013,-0.1948,-0.0707,-0.047
NW_006804110.1,190103,2426104,1368769,110,110,2.1823,3.3135,-0.2058,-0.0767,-0.0503
NW_006804110.1,382695,2640140,1573374,110,110,1.8254,3.2744,-0.2841,-0.0956,-0.0647
NW_006804110.1,513619,2832056,1783526,110,110,1.5325,3.2744,-0.3624,-0.133,-0.0896
NW_006804110.1,783598,3201169,1999599,110,110,1.5493,3.2744,-0.3576,-0.1234,-0.0882
NW_006804110.1,1142009,3512149,2220587,110,109,1.5493,3.2744,-0.3576,-0.121,-0.0817
NW_006804110.1,1372190,3730005,2437669,110,109,1.2148,3.0045,-0.4242,-0.1287,-0.087
NW_006804110.1,1570503,3760989,2569356,103,102,1.2148,2.0462,-0.255,-0.0623,-0.0464
NW_006804111.1,11761,2377529,1181399,110,110,1.7312,0.0635,0.9292,0.1055,0.0887
NW_006804111.1,179193,2540012,1395593,110,110,1.9687,0.1023,0.9012,0.1099,0.0884
NW_006804111.1,540776,2877873,1614746,110,110,1.9687,0.1023,0.9012,0.1047,0.085
NW_006804111.1,747084,3175528,1834119,110,110,2.6187,0.1023,0.9248,0.1382,0.1011
NW_006804111.1,943014,3394430,2060452,110,110,2.6829,0.1277,0.9091,0.1406,0.1006
NW_006804111.1,1097278,3608052,2255733,107,106,2.2188,0.1127,0.9033,0.1339,0.0889
NW_006804112.1,69538,3008527,1728992,110,110,0.4949,0.3185,0.2168,0.0155,0.0102
NW_006804112.1,456771,3090930,1993158,110,110,0.5033,0.3827,0.1361,0.0125,0.0073
NW_006804112.1,855983,3318124,2229366,110,110,0.5033,0.3849,0.1333,0.0132,0.008
NW_006804112.1,1308002,3561727,2443358,110,110,0.5033,0.3849,0.1333,0.0134,0.0075
NW_006804112.1,1522148,3715675,2647299,110,109,0.5762,0.6605,-0.0681,-0.01,-0.0052
NW_006804112.1,1730872,3720263,2760304,101,100,0.5762,0.6451,-0.0564,-0.0084,-0.0044
NW_006804113.1,122035,2843956,1643645,110,110,0.3569,0.0595,0.7142,0.0214,0.0172
NW_006804113.1,704319,3094250,1874331,110,110,0.0938,0.0595,0.2235,0.0026,0.0021
NW_006804113.1,964968,3232270,2089278,110,110,0.3368,0.0803,0.6148,0.0222,0.0161
NW_006804113.1,1093342,3555297,2308070,110,110,0.342,0.0771,0.6321,0.0225,0.0166
NW_006804113.1,1358416,3839183,2538785,110,110,0.2753,0.0521,0.6819,0.0209,0.015
NW_006804113.1,1563032,3969669,2763331,110,110,0.2753,0.0471,0.7076,0.0255,0.0165
NW_006804113.1,1833997,4084162,2883022,101,101,0.2753,0.0471,0.7076,0.0255,0.0165
NW_006804114.1,10501,2686407,1373513,110,108,0.4919,0.4663,0.0268,0.0016,0.0014
NW_006804114.1,230511,2770140,1609741,110,108,1.4086,0.4278,0.5341,0.0632,0.0532
NW_006804114.1,398024,2969136,1843114,110,108,1.8561,0.0945,0.9031,0.1036,0.0909
NW_006804114.1,575673,3238267,2085696,110,108,1.9887,0.6431,0.5113,0.0751,0.0644
NW_006804114.1,884069,3396664,2322565,110,109,1.9887,0.6816,0.4895,0.0825,0.066
NW_006804114.1,1233706,3456183,2495717,105,104,1.9887,0.6816,0.4895,0.0785,0.0634
NW_006804115.1,111201,3760352,1976716,110,108,0.4227,0.2714,0.218,0.0135,0.0086
NW_006804115.1,502221,4104015,2259087,107,105,0.4227,0.2714,0.218,0.0135,0.0093
NW_006804116.1,7482,2241616,1198773,110,109,0.3786,0.1944,0.3215,0.0102,0.0084
NW_006804116.1,200677,2381736,1400980,110,109,0.3786,0.2694,0.1686,0.0068,0.0053
NW_006804116.1,501252,2514620,1591589,110,109,0.8786,0.2771,0.5205,0.0347,0.0277
NW_006804116.1,664519,2893728,1786387,110,109,0.7536,0.2771,0.4623,0.0295,0.0221
NW_006804116.1,1023431,3095137,1982084,110,109,0.7536,0.2771,0.4623,0.0273,0.0192
NW_006804116.1,1212673,3282219,2167095,110,109,1.0285,0.2458,0.6142,0.0433,0.0321
NW_006804116.1,1405422,3468599,2358043,110,108,1.0052,0.2458,0.607,0.0475,0.034
NW_006804116.1,1509171,3587266,2548362,110,108,1.0604,0.416,0.4365,0.0425,0.0301
NW_006804116.1,1641729,3678892,2733689,110,108,1.0005,0.2987,0.5402,0.0515,0.0344
NW_006804116.1,1869129,3805771,2891235,107,105,0.8755,0.2987,0.4913,0.0415,0.0279
NW_006804118.1,151961,2421690,1541666,110,110,0.445,0.1444,0.5101,0.0348,0.0193
NW_006804118.1,668286,2618760,1738148,110,109,0.4733,0.2789,0.2585,0.0189,0.0123
NW_006804118.1,920687,2979225,1924747,110,109,0.4733,0.2789,0.2585,0.0202,0.0128
NW_006804118.1,1142719,3122730,2109877,110,109,0.5188,0.2789,0.3008,0.0222,0.0146
NW_006804118.1,1356473,3364416,2294144,110,109,0.5188,0.2789,0.3008,0.0267,0.0176
NW_006804118.1,1504883,3542264,2480985,110,109,0.5448,0.2321,0.4025,0.0266,0.0203
NW_006804118.1,1737894,3666771,2662178,110,109,0.5389,0.2321,0.3979,0.024,0.0196
NW_006804119.1,80678,3266059,1726943,110,108,2.2504,1.0724,0.3545,0.098,0.0558
NW_006804119.1,570849,3551065,2011831,110,108,1.3753,1.8639,-0.1508,-0.036,-0.0232
NW_006804120.1,1497,2789803,1361681,110,108,4.3301,0.5271,0.783,0.1567,0.1266
NW_006804120.1,200975,3411543,1643391,110,107,2.131,0.6021,0.5594,0.0695,0.0513
NW_006804120.1,456335,3588853,1934534,110,108,1.2099,0.5976,0.3388,0.0287,0.021
NW_006804120.1,840120,3771826,2213973,110,108,1.3349,0.5976,0.3815,0.0348,0.026
NW_006804120.1,1097318,3786521,2355170,101,99,nan,nan,nan,nan,nan
NW_006804122.1,68150,2245734,1311640,110,110,1.3298,1.9411,-0.1869,-0.0637,-0.0411
NW_006804122.1,295142,2435077,1511925,110,109,0.339,1.9352,-0.7019,-0.2164,-0.1351
NW_006804122.1,437263,2560315,1707931,110,109,0.3668,1.9354,-0.6814,-0.1951,-0.1241
NW_006804122.1,735657,2701420,1892522,110,109,0.3668,1.9405,-0.6821,-0.1896,-0.1053
NW_006804122.1,1057779,2937472,2072015,110,109,0.3668,1.9453,-0.6827,-0.168,-0.0974
NW_006804122.1,1371365,3148926,2244837,110,109,1.4855,1.8391,-0.1063,-0.033,-0.0192
NW_006804122.1,1581037,3337726,2408810,110,109,1.3555,1.8691,-0.1593,-0.0541,-0.0284
NW_006804122.1,1761314,3620578,2576130,110,108,1.8555,1.8691,-0.0036,-0.0014,-0.0008
NW_006804122.1,1915010,3724152,2691214,104,102,1.849,0.0402,0.9575,0.1891,0.1133
NW_006804123.1,11156,3123976,1621911,110,109,3.9683,3.1828,0.1098,0.0402,0.0265
NW_006804123.1,449430,3480736,1893489,109,108,4.5744,3.0266,0.2036,0.0768,0.0539
NW_006804124.1,14758,2368003,1219133,110,109,0.5646,0.2904,0.3206,0.0181,0.0154
NW_006804124.1,234778,2574640,1432635,110,109,0.4594,0.2904,0.2254,0.0129,0.0104
NW_006804124.1,442319,2742796,1646216,110,109,0.5844,0.2904,0.3361,0.0196,0.0162
NW_006804124.1,685698,2887031,1853093,110,109,0.6817,0.3414,0.3327,0.0215,0.018
NW_006804124.1,848242,3030013,2053295,110,108,0.6817,0.3414,0.3327,0.0252,0.0218
NW_006804124.1,1151571,3192300,2245728,110,107,0.7813,0.3414,0.3919,0.0344,0.0275
NW_006804124.1,1322981,3429533,2436650,110,107,0.6413,0.3414,0.3052,0.0301,0.0224
NW_006804124.1,1543417,3526427,2574388,104,101,0.6497,0.3414,0.3111,0.0282,0.0215
NW_006804125.1,1198,2076476,1055118,110,109,0.4435,0.1283,0.5513,0.0408,0.0276
NW_006804125.1,274007,2231364,1236611,110,109,0.5716,0.0866,0.7369,0.05,0.0371
NW_006804125.1,449584,2462679,1420270,110,109,0.5416,0.0866,0.7243,0.042,0.0355
NW_006804125.1,527815,2568781,1606083,110,109,0.2916,0.0866,0.5421,0.0192,0.0162
NW_006804125.1,777640,2728564,1788751,110,109,0.2916,0.0866,0.5421,0.0179,0.0165
NW_006804125.1,947368,3046422,1971981,110,109,0.2916,0.0866,0.5421,0.0196,0.018
NW_006804125.1,1173239,3275832,2163601,110,107,0.3916,0.0866,0.6378,0.0292,0.0246
NW_006804125.1,1376918,3460808,2354701,110,107,0.3916,0.0866,0.6378,0.0297,0.025
NW_006804125.1,1480340,3662459,2514999,106,103,0.3785,0.0588,0.731,0.0335,0.0278
NW_006804126.1,22109,2520527,1449631,110,109,3.4024,1.6615,0.3438,0.094,0.0663
NW_006804126.1,435276,2900528,1675929,110,109,3.3894,1.6615,0.3421,0.097,0.0673
NW_006804126.1,686234,3161854,1904659,110,109,3.4157,1.0526,0.5289,0.1234,0.0912
NW_006804126.1,943819,3362707,2128343,110,110,3.5407,1.1091,0.5229,0.1191,0.0926
NW_006804126.1,1107226,3570283,2350406,110,110,2.4709,1.1355,0.3703,0.0837,0.0601
NW_006804127.1,17918,1732515,880571,110,109,0.3394,0.1052,0.5268,0.0142,0.0111
NW_006804127.1,188018,1850255,1035208,110,109,0.3394,0.1052,0.5268,0.0146,0.0108
NW_006804127.1,319383,2043775,1188032,110,109,0.724,0.1052,0.7463,0.0394,0.0278
NW_006804127.1,433921,2356477,1350282,110,108,0.6855,0.1052,0.734,0.0474,0.0299
NW_006804127.1,516424,2641110,1535429,110,109,0.683,0.1052,0.7331,0.0407,0.0269
NW_006804127.1,751773,2795908,1726323,110,108,0.683,0.1061,0.7312,0.0384,0.0255
NW_006804127.1,992234,2966842,1908852,110,106,1.558,0.1061,0.8725,0.0917,0.062
NW_006804127.1,1190700,3157600,2090149,110,106,1.558,0.1061,0.8725,0.0958,0.0639
NW_006804127.1,1357878,3315733,2270469,110,106,1.558,0.1061,0.8725,0.0906,0.0594
NW_006804127.1,1496506,3544052,2454323,110,106,1.5775,0.0842,0.8986,0.1112,0.068
NW_006804127.1,1615767,3563543,2555211,101,97,nan,nan,nan,nan,nan
NW_006804128.1,38721,2970949,1319842,110,107,0.2041,0.1268,0.2337,0.0063,0.0051
NW_006804128.1,201104,3399562,1609074,110,107,0.2322,0.1268,0.2938,0.0085,0.0069
NW_006804128.1,389279,3698255,1892124,109,106,0.2499,0.1625,0.212,0.006,0.0049
NW_006804129.1,48955,2415931,1246318,110,107,3.2928,0.7021,0.6485,0.2134,0.16
NW_006804129.1,172285,2787577,1475333,110,109,2.397,0.7021,0.5469,0.1374,0.0967
NW_006804129.1,362611,3154440,1723689,110,109,1.451,0.757,0.3143,0.0612,0.0419
NW_006804129.1,794563,3342388,1965805,110,109,1.449,0.7848,0.2973,0.0488,0.0373
NW_006804129.1,1014076,3459767,2191286,110,108,1.0671,0.2181,0.6605,0.0638,0.0507
NW_006804129.1,1138119,3663578,2419898,110,108,1.0671,0.3191,0.5396,0.0531,0.0393
NW_006804129.1,1352217,3736838,2562581,102,100,1.0671,0.3191,0.5396,0.0548,0.0417
NW_006804130.1,19014,2446249,1334391,110,109,0.2871,0.1635,0.2743,0.0157,0.0106
NW_006804130.1,231803,2817654,1563670,110,109,0.4836,0.1883,0.4394,0.0309,0.0224
NW_006804130.1,583017,2983119,1789225,110,109,0.524,0.3956,0.1396,0.0099,0.0078
NW_006804130.1,766568,3180831,2012123,110,109,0.2875,0.3706,-0.1264,-0.0055,-0.0045
NW_006804130.1,1035481,3283549,2196705,107,106,0.2875,0.3562,-0.1068,-0.0047,-0.0038
NW_006804132.1,3622,2756581,1401336,110,109,0.4206,0.5981,-0.1742,-0.0149,-0.01
NW_006804132.1,357860,3005688,1647798,110,109,0.4206,0.5981,-0.1742,-0.0133,-0.0097
NW_006804132.1,539989,3171023,1889893,110,109,0.4206,0.6244,-0.195,-0.0133,-0.0101
NW_006804132.1,934108,3310570,2125666,110,109,0.4206,0.6244,-0.195,-0.0128,-0.0103
NW_006804132.1,1103499,3446311,2339432,110,109,0.5456,0.5244,0.0198,0.0016,0.0012
NW_006804132.1,1197625,3593425,2527166,107,106,0.4513,0.5244,-0.0749,-0.0056,-0.0041
NW_006804133.1,12064,2549551,1216172,110,108,0.8328,1.2481,-0.1996,-0.0434,-0.0284
NW_006804133.1,267459,2681670,1439784,110,108,0.9328,1.2218,-0.1342,-0.0254,-0.0178
NW_006804133.1,418527,2815848,1659338,110,108,0.959,1.1977,-0.1107,-0.0196,-0.0146
NW_006804133.1,690074,3137107,1886611,110,108,0.5658,1.1977,-0.3583,-0.0551,-0.0393
NW_006804133.1,864773,3390250,2117039,110,108,0.689,1.3412,-0.3213,-0.0517,-0.0378
NW_006804135.1,24417,2247701,1067994,110,110,0.3148,1.574,-0.6666,-0.0895,-0.0597
NW_006804135.1,225702,2470811,1269314,110,110,0.4398,1.574,-0.5632,-0.0982,-0.0611
NW_006804135.1,378261,2809778,1482248,110,110,0.4398,1.574,-0.5632,-0.1162,-0.067
NW_006804135.1,468319,3231741,1675066,106,106,0.4104,1.574,-0.5864,-0.124,-0.0744
NW_006804136.1,100515,3179140,1773829,110,108,1.9873,1.3483,0.1916,0.0406,0.0247
NW_006804136.1,479320,3427540,2038571,109,107,2.184,1.3436,0.2383,0.0542,0.0349
NW_006804137.1,140563,3584243,1842065,110,108,1.0176,0.1091,0.8064,0.0567,0.0417
NW_006804137.1,459942,3763968,2147716,110,107,1.0176,0.1091,0.8064,0.0582,0.0425
NW_006804137.1,795652,3773180,2319066,101,97,nan,nan,nan,nan,nan
NW_006804138.1,27571,3490480,1723708,103,100,1.0069,1.851,-0.2954,-0.0674,-0.039
NW_006804139.1,16936,2458283,1211115,110,107,1.8682,1.2047,0.2159,0.0347,0.0252
NW_006804139.1,165020,2806965,1441016,110,107,1.8108,1.1782,0.2116,0.0361,0.0255
NW_006804139.1,430810,2953298,1675224,110,107,1.8108,0.7992,0.3876,0.0548,0.0398
NW_006804139.1,622146,3063581,1904727,110,107,2.8108,0.7992,0.5572,0.1258,0.084
NW_006804139.1,919230,3254924,2126784,110,106,2.8108,0.7992,0.5572,0.1219,0.089
NW_006804139.1,1079943,3426330,2341521,110,106,3.7784,0.7992,0.6508,0.1821,0.127
NW_006804139.1,1442088,3456041,2475296,102,99,nan,nan,nan,nan,nan
NW_006804141.1,53353,2917004,1324918,110,108,0.5996,0.2019,0.4962,0.032,0.0259
NW_006804141.1,191089,3246903,1594719,110,108,0.6208,0.2019,0.5092,0.0316,0.0259
NW_006804141.1,452945,3610153,1863648,109,108,0.5852,0.2485,0.4038,0.0255,0.0206
NW_006804142.1,18354,2924686,1479688,110,107,1.2821,1.2128,0.0278,0.0054,0.0036
NW_006804142.1,366912,3031286,1733491,110,107,1.288,1.2154,0.029,0.0058,0.004
NW_006804142.1,647050,3353676,1982478,110,107,1.288,0.2239,0.7038,0.0837,0.0623
NW_006804143.1,8115,2492944,1195210,110,107,1.5402,2.1449,-0.1641,-0.0575,-0.0331
NW_006804143.1,159322,2729324,1427686,110,109,1.5402,2.1712,-0.17,-0.0576,-0.0337
NW_006804143.1,318507,3008973,1666067,110,109,1.6652,3.1712,-0.3114,-0.1428,-0.0779
NW_006804143.1,492822,3122906,1911439,110,109,1.6652,2.1449,-0.1259,-0.0509,-0.0286
NW_006804143.1,820844,3249969,2144387,110,109,1.6652,2.1449,-0.1259,-0.0502,-0.0302
NW_006804143.1,1108153,3439545,2364782,110,109,1.6743,2.1313,-0.1201,-0.0466,-0.0322
NW_006804143.1,1304029,3513258,2517957,104,103,1.6743,1.0544,0.2272,0.0572,0.0427
NW_006804144.1,5808,3266901,1509896,103,101,2.8189,0.3217,0.7951,0.2047,0.1385
NW_006804145.1,1286,2522002,1263085,110,108,0.3802,1.0087,-0.4525,-0.0403,-0.0234
NW_006804145.1,314036,2789995,1493107,110,108,0.3898,1.071,-0.4663,-0.045,-0.0261
NW_006804145.1,506395,2986512,1725934,110,108,0.3898,1.071,-0.4663,-0.0445,-0.0259
NW_006804145.1,667703,3119696,1952079,110,107,0.646,1.0524,-0.2393,-0.0265,-0.0154
NW_006804145.1,982652,3288757,2163467,110,107,1.2484,1.0446,0.0889,0.0136,0.0078
NW_006804145.1,1177847,3296952,2283405,101,98,nan,nan,nan,nan,nan
NW_006804146.1,15859,2717791,1437567,110,109,0.5319,0.5924,-0.0539,-0.0041,-0.0032
NW_006804146.1,298243,2932435,1680380,110,109,0.5261,0.6438,-0.1006,-0.0091,-0.0068
NW_006804146.1,648032,3086584,1914259,110,109,0.5294,0.616,-0.0756,-0.0068,-0.005
NW_006804146.1,907830,3256085,2134563,110,109,0.2264,0.1704,0.1411,0.0046,0.0034
NW_006804146.1,1160153,3471635,2318661,107,106,0.2264,0.3641,-0.2333,-0.0112,-0.0082
NW_006804147.1,34637,3224137,1701719,108,106,1.0895,0.1338,0.7813,0.0761,0.0552
NW_006804148.1,1362,2607035,1257524,110,108,0.2281,1.8193,-0.7772,-0.1088,-0.08
NW_006804148.1,193237,2927886,1495284,110,108,0.1031,1.8193,-0.8928,-0.107,-0.0806
NW_006804148.1,455264,3050094,1742507,110,108,1.1409,1.8036,-0.2251,-0.0365,-0.0276
NW_006804148.1,593322,3196620,1978631,110,108,1.2659,1.8036,-0.1752,-0.0296,-0.0215
NW_006804148.1,827476,3284545,2182943,107,104,1.2526,0.1703,0.7607,0.0545,0.044
NW_006804149.1,43801,2576353,1246965,110,108,0.7415,0.3069,0.4146,0.0293,0.0214
NW_006804149.1,300468,2828148,1482281,110,107,0.8185,0.3069,0.4546,0.0336,0.0285
NW_006804149.1,437635,3070296,1713698,110,107,0.8965,0.2791,0.5252,0.0494,0.0373
NW_006804149.1,687403,3348487,1960424,110,107,0.8893,0.2791,0.5222,0.0393,0.0312
NW_006804149.1,918787,3474520,2115859,103,100,0.8893,1.0291,-0.0729,-0.0094,-0.0071
NW_006804150.1,536,2632846,1279544,110,110,0.5872,0.2567,0.3916,0.0177,0.0139
NW_006804150.1,249259,2786270,1517253,110,109,0.5872,0.2567,0.3916,0.0201,0.0135
NW_006804150.1,438254,2951899,1747492,110,109,0.5872,0.2567,0.3916,0.0199,0.0135
NW_006804150.1,702165,3105816,1974108,110,109,0.5872,0.2567,0.3916,0.0193,0.0137
NW_006804150.1,891911,3297352,2198838,110,109,0.4158,0.2567,0.2365,0.0092,0.0064
NW_006804151.1,17056,2254571,1146496,110,106,2.5371,2.8119,-0.0514,-0.0202,-0.0146
NW_006804151.1,234864,2484356,1347279,110,106,2.2621,2.7734,-0.1015,-0.0407,-0.0303
NW_006804151.1,454011,2742512,1560514,110,106,2.2321,1.8333,0.0981,0.0326,0.0255
NW_006804151.1,644590,3034401,1776149,110,104,2.3519,1.807,0.131,0.0522,0.0424
NW_006804151.1,843131,3221317,1991960,110,104,2.3477,1.7261,0.1526,0.0694,0.0471
NW_006804151.1,1029345,3368428,2188198,108,102,2.3708,1.7573,0.1486,0.0559,0.0378
NW_006804152.1,8988,2628275,1241264,110,110,0.2147,2.2427,-0.8253,-0.1058,-0.0742
NW_006804152.1,236724,2750950,1480005,110,110,0.1251,1.2415,-0.8169,-0.0669,-0.0481
NW_006804152.1,453604,2955337,1711237,110,110,0.0918,1.1165,-0.8481,-0.0622,-0.0462
NW_006804152.1,604121,3229257,1944178,110,109,0.0918,1.1165,-0.8481,-0.0679,-0.0465
NW_006804152.1,939648,3272387,2085092,102,101,0.0707,1.1154,-0.8808,-0.0752,-0.0503
NW_006804153.1,8905,1789692,889241,110,109,2.3848,1.8556,0.1248,0.0361,0.0233
NW_006804153.1,177093,1939488,1050716,110,109,2.9938,1.8182,0.2443,0.0715,0.048
NW_006804153.1,313351,2018253,1208084,110,109,2.4923,1.9115,0.1319,0.036,0.0229
NW_006804153.1,478626,2336305,1374035,110,109,2.6173,1.8758,0.165,0.0469,0.0321
NW_006804153.1,635095,2632967,1547172,110,109,2.6121,1.8758,0.1641,0.0484,0.0318
NW_006804153.1,765527,2868103,1731080,110,109,2.5256,1.8999,0.1414,0.0399,0.0264
NW_006804153.1,895762,3107955,1928764,110,109,2.5256,1.3999,0.2868,0.0782,0.0529
NW_006804153.1,1163079,3128298,2038388,102,101,2.5256,1.3999,0.2868,0.0956,0.0619
NW_006804154.1,107799,2871728,1605911,110,110,0.3906,0.1385,0.4766,0.0151,0.0134
NW_006804154.1,455756,3135215,1860510,110,109,0.3906,0.1394,0.474,0.0152,0.0134
NW_006804154.1,846107,3322942,2098572,110,108,0.3662,0.1394,0.4486,0.0121,0.0108
NW_006804154.1,1169942,3448470,2287030,107,105,0.4318,0.0394,0.8328,0.0218,0.02
NW_006804155.1,34924,2850811,1441571,110,110,2.254,0.3758,0.7142,0.1072,0.067
NW_006804155.1,446351,3100416,1694291,110,109,2.1165,0.3445,0.7201,0.0964,0.0601
NW_006804155.1,596414,3214886,1923858,109,108,2.3977,0.3236,0.7622,0.1061,0.0684
NW_006804156.1,54765,2783793,1263581,110,108,0.3905,0.2308,0.2571,0.0197,0.0121
NW_006804156.1,200398,2948900,1514340,110,108,0.0655,0.0885,-0.149,-0.0026,-0.0016
NW_006804156.1,326748,3160597,1769890,110,108,0.1418,0.0924,0.211,0.0051,0.0032
NW_006804156.1,490373,3275877,2028934,110,107,0.2372,0.0924,0.4395,0.0148,0.0092
NW_006804156.1,789941,3298856,2199324,103,101,0.2372,0.1144,0.3492,0.0114,0.0074
NW_006804158.1,132865,3305003,1664887,110,109,0.1503,0.1146,0.1348,0.003,0.0019
NW_006804158.1,311076,3765829,1968208,110,110,0.1503,0.1146,0.1348,0.0027,0.0018
NW_006804158.1,549172,3773803,2140637,101,101,0.1503,0.1146,0.1348,0.003,0.0022
NW_006804159.1,58114,2190480,1124991,110,110,2.7687,0.2519,0.8332,0.1478,0.1131
NW_006804159.1,326220,2371640,1312950,110,110,2.7687,0.1405,0.9034,0.1523,0.1178
NW_006804159.1,477201,2510914,1501908,110,110,1.6842,0.1509,0.8355,0.1009,0.0716
NW_006804159.1,649990,2686725,1687220,110,110,2.2485,0.1418,0.8813,0.1242,0.0891
NW_006804159.1,805852,2966186,1879488,110,110,2.2365,0.1106,0.9058,0.1274,0.0922
NW_006804159.1,1012653,3180780,2079950,110,109,2.0489,0.5836,0.5566,0.0892,0.0637
NW_006804159.1,1265460,3280179,2209991,103,102,1.0489,0.5836,0.285,0.0364,0.0241
NW_006804160.1,56448,2497969,1327038,110,110,0.4489,0.9468,-0.3567,-0.0333,-0.0215
NW_006804160.1,299457,2726036,1548572,110,110,0.4489,0.9468,-0.3567,-0.0334,-0.021
NW_006804160.1,572424,2857893,1765344,110,110,0.454,0.9468,-0.3518,-0.0299,-0.0199
NW_006804160.1,784483,3024173,1971829,110,110,0.454,0.9468,-0.3518,-0.032,-0.0204
NW_006804160.1,1009931,3121392,2140482,106,105,0.5269,0.9468,-0.2849,-0.0262,-0.0176
NW_006804161.1,58339,2199580,1213076,110,108,0.5999,0.0717,0.7866,0.0457,0.0393
NW_006804161.1,344697,2285269,1403243,110,109,0.5999,0.0717,0.7866,0.0419,0.0364
NW_006804161.1,584584,2468784,1580601,110,108,0.4936,0.4198,0.0808,0.0053,0.0044
NW_006804161.1,737301,2595156,1750242,110,107,0.3686,0.4198,-0.065,-0.0043,-0.0031
NW_006804161.1,926058,2745911,1916954,110,107,1.175,0.4198,0.4735,0.0631,0.0454
NW_006804161.1,1179793,2941284,2079346,110,107,1.0838,0.4198,0.4416,0.0489,0.0368
NW_006804161.1,1368095,3083845,2240210,110,107,1.0838,0.3565,0.505,0.0504,0.0387
NW_006804161.1,1522624,3192965,2382820,108,105,1.0838,0.3565,0.505,0.0584,0.0429
NW_006804162.1,12842,2917734,1311897,110,108,0.9293,1.2375,-0.1423,-0.0209,-0.0147
NW_006804162.1,197897,3120352,1552796,108,106,0.9293,1.2375,-0.1423,-0.0208,-0.0147
NW_006804163.1,33199,3183085,1514025,110,109,1.626,0.3796,0.6214,0.079,0.0582
NW_006804163.1,356214,3576531,1799012,110,109,1.626,0.3567,0.6402,0.0803,0.0621
NW_006804164.1,32930,2318197,1146867,110,109,0.2492,0.0313,0.7772,0.0179,0.0138
NW_006804164.1,380227,2559137,1350573,110,109,0.3133,0.0313,0.8186,0.0212,0.0177
NW_006804164.1,499310,2758132,1554876,110,108,0.3133,0.0313,0.8186,0.0214,0.0188
NW_006804164.1,717104,2946845,1759865,110,108,0.2977,0.0313,0.81,0.0208,0.0185
NW_006804164.1,954393,3160837,1960905,110,108,0.1977,0.0313,0.727,0.0134,0.012
NW_006804164.1,1026377,3300869,2163088,110,108,0.2229,0.0389,0.7026,0.0137,0.0124
NW_006804164.1,1171634,3433411,2290298,102,100,0.2229,0.0077,0.9333,0.0197,0.0186
NW_006804165.1,17574,3125739,1372842,110,108,1.5006,0.6556,0.3919,0.07,0.0529
NW_006804165.1,139793,3133666,1518368,101,99,nan,nan,nan,nan,nan
NW_006804166.1,2676,3418421,1805909,102,101,0.05,0.2142,-0.6215,-0.0118,-0.0091
NW_006804168.1,3683,3157192,1626101,110,109,0.6187,3.0784,-0.6653,-0.2804,-0.1621
NW_006804168.1,375209,3361983,1902701,110,109,0.5876,3.0784,-0.6794,-0.2767,-0.1643
NW_006804169.1,4793,3228690,1745883,110,109,0.2508,0.1267,0.3286,0.0071,0.0062
NW_006804169.1,641146,3354585,2016818,110,110,0.2508,0.1342,0.3029,0.0062,0.0055
NW_006804169.1,1007264,3449053,2248040,110,109,0.6258,0.1342,0.6469,0.0267,0.0234
NW_006804170.1,63676,2670631,1653664,110,108,0.3844,0.9745,-0.4343,-0.0637,-0.0415
NW_006804170.1,513041,2847991,1881669,110,108,0.3811,0.9737,-0.4374,-0.054,-0.0378
NW_006804170.1,818108,2988586,2085376,110,109,0.3811,0.9737,-0.4374,-0.0544,-0.0406
NW_006804170.1,1083028,3196027,2277556,110,109,0.711,0.9728,-0.1555,-0.026,-0.0177
