param,mean,median,0.950_CI_LB,0.950_CI_UB
alpha_loc_6408_pop_0,-0.000261,-0.000138,-0.060104,0.058135
alpha_loc_6409_pop_0,0.002287,0.002025,-0.057224,0.063677
alpha_loc_6410_pop_0,0.000371,0.000341,-0.058526,0.060156
alpha_loc_6411_pop_0,0.001211,0.001314,-0.057765,0.061211
alpha_loc_6412_pop_0,-0.000400,-0.000392,-0.059980,0.058597
alpha_loc_6413_pop_0,-0.000645,-0.000859,-0.060083,0.058603
alpha_loc_6414_pop_0,-0.001485,-0.001226,-0.062166,0.057582
alpha_loc_6415_pop_0,-0.000538,-0.000360,-0.060631,0.056865
alpha_loc_6416_pop_0,0.000360,0.000219,-0.057703,0.060549
alpha_loc_6417_pop_0,-0.000831,-0.000824,-0.060000,0.058613
alpha_loc_6418_pop_0,0.000653,0.000737,-0.058525,0.061129
alpha_loc_6419_pop_0,-0.000511,-0.000123,-0.059083,0.056556
alpha_loc_6420_pop_0,-0.000294,-0.000054,-0.061134,0.056496
alpha_loc_6421_pop_0,0.001384,0.001266,-0.058090,0.060409
alpha_loc_6422_pop_0,-0.000407,0.000024,-0.060292,0.056614
alpha_loc_6423_pop_0,-0.001801,-0.001068,-0.061689,0.056698
alpha_loc_6424_pop_0,-0.000268,-0.000339,-0.059289,0.059301
alpha_loc_6425_pop_0,0.000448,0.000566,-0.058165,0.059751
alpha_loc_6426_pop_0,-0.000623,-0.000444,-0.059764,0.059301
alpha_loc_6427_pop_0,-0.001137,-0.001092,-0.059390,0.056526
alpha_loc_6428_pop_0,0.003633,0.003079,-0.052601,0.064035
alpha_loc_6429_pop_0,0.001815,0.001677,-0.056714,0.062062
alpha_loc_6430_pop_0,0.001635,0.001727,-0.057403,0.061945
alpha_loc_6431_pop_0,0.001634,0.001434,-0.056824,0.061168
alpha_loc_6432_pop_0,-0.000472,-0.000359,-0.058717,0.057509
alpha_loc_6433_pop_0,0.000827,0.001148,-0.058122,0.061941
alpha_loc_6434_pop_0,-0.000301,-0.000221,-0.058457,0.057889
alpha_loc_6435_pop_0,0.000590,0.000599,-0.057853,0.059208
alpha_loc_6436_pop_0,0.001244,0.000919,-0.057582,0.060902
alpha_loc_6437_pop_0,0.001220,0.000889,-0.059337,0.062217
alpha_loc_6438_pop_0,-0.000098,0.000074,-0.058466,0.057624
alpha_loc_6439_pop_0,0.000208,0.000117,-0.058309,0.059125
alpha_loc_6440_pop_0,0.000545,0.000425,-0.058790,0.058755
alpha_loc_6441_pop_0,-0.000332,-0.000180,-0.060179,0.058929
alpha_loc_6442_pop_0,0.000581,0.000734,-0.060348,0.060280
alpha_loc_6443_pop_0,0.000317,0.000353,-0.059858,0.060959
alpha_loc_6444_pop_0,-0.002225,-0.002005,-0.062494,0.056367
alpha_loc_6445_pop_0,-0.002021,-0.001934,-0.063255,0.057022
alpha_loc_6446_pop_0,-0.000160,-0.000186,-0.058728,0.059192
alpha_loc_6447_pop_0,0.000304,0.000010,-0.057955,0.059214
alpha_loc_6448_pop_0,-0.000080,0.000050,-0.060094,0.057962
alpha_loc_6449_pop_0,-0.000525,-0.000197,-0.060332,0.059113
alpha_loc_6450_pop_0,-0.000484,-0.000296,-0.057472,0.057966
alpha_loc_6451_pop_0,-0.000393,-0.000235,-0.058904,0.058883
alpha_loc_6452_pop_0,-0.000722,-0.000410,-0.059851,0.058066
alpha_loc_6453_pop_0,-0.000804,-0.001018,-0.059832,0.058069
alpha_loc_6454_pop_0,-0.000655,-0.000777,-0.060284,0.057092
alpha_loc_6455_pop_0,-0.000615,-0.000277,-0.060617,0.059593
alpha_loc_6456_pop_0,-0.002852,-0.002515,-0.062743,0.053959
alpha_loc_6457_pop_0,0.000303,0.000664,-0.059316,0.059476
alpha_loc_6458_pop_0,0.000337,0.000455,-0.058461,0.058537
alpha_loc_6459_pop_0,0.001620,0.001349,-0.056928,0.062444
alpha_loc_6460_pop_0,0.000336,-0.000086,-0.057742,0.061105
alpha_loc_6461_pop_0,-0.000954,-0.000603,-0.060636,0.057372
alpha_loc_6462_pop_0,0.000971,0.001007,-0.057862,0.059263
alpha_loc_6463_pop_0,0.000008,-0.000209,-0.059279,0.059088
alpha_loc_6464_pop_0,0.000052,-0.000081,-0.058819,0.058834
alpha_loc_6465_pop_0,-0.003039,-0.002802,-0.065439,0.055802
alpha_loc_6466_pop_0,0.000326,0.000335,-0.060496,0.061189
alpha_loc_6467_pop_0,-0.000994,-0.000791,-0.061291,0.057280
alpha_loc_6468_pop_0,-0.000026,0.000164,-0.060419,0.059321
alpha_loc_6469_pop_0,-0.004027,-0.003326,-0.065199,0.052639
alpha_loc_6470_pop_0,-0.000566,-0.000407,-0.060263,0.059068
alpha_loc_6471_pop_0,-0.002570,-0.001643,-0.064540,0.053079
alpha_loc_6472_pop_0,-0.000475,-0.000489,-0.058650,0.059743
alpha_loc_6473_pop_0,0.000150,0.000176,-0.059130,0.060072
alpha_loc_6474_pop_0,0.000318,0.000094,-0.057509,0.059895
alpha_loc_6475_pop_0,-0.000051,-0.000010,-0.060563,0.059390
alpha_loc_6476_pop_0,0.000831,0.000748,-0.059943,0.060471
alpha_loc_6477_pop_0,-0.001279,-0.000962,-0.062040,0.056827
alpha_loc_6478_pop_0,-0.001540,-0.001044,-0.060011,0.056653
alpha_loc_6479_pop_0,0.000564,0.000362,-0.057954,0.059821
alpha_loc_6480_pop_0,0.001422,0.001481,-0.058246,0.060596
alpha_loc_6481_pop_0,0.000837,0.000858,-0.057002,0.060474
alpha_loc_6482_pop_0,0.000055,-0.000302,-0.058198,0.060227
alpha_loc_6483_pop_0,0.000454,0.000586,-0.059264,0.060390
alpha_loc_6484_pop_0,-0.000641,-0.000366,-0.057893,0.058351
alpha_loc_6485_pop_0,-0.003037,-0.002678,-0.062807,0.054347
alpha_loc_6486_pop_0,0.000572,0.000549,-0.059082,0.060027
alpha_loc_6487_pop_0,-0.001485,-0.001407,-0.061755,0.056005
alpha_loc_6488_pop_0,-0.000302,-0.000238,-0.058726,0.058756
alpha_loc_6489_pop_0,-0.000785,-0.000407,-0.060911,0.057100
alpha_loc_6490_pop_0,0.001540,0.001472,-0.056268,0.061193
alpha_loc_6491_pop_0,-0.002592,-0.002250,-0.062804,0.055427
alpha_loc_6492_pop_0,-0.001704,-0.001433,-0.060282,0.056207
alpha_loc_6493_pop_0,-0.000214,0.000039,-0.059759,0.058637
alpha_loc_6494_pop_0,0.001032,0.000640,-0.057570,0.060907
alpha_loc_6495_pop_0,-0.000131,-0.000445,-0.059464,0.058956
alpha_loc_6496_pop_0,0.000219,0.000002,-0.059449,0.059026
alpha_loc_6497_pop_0,0.003339,0.002574,-0.053361,0.064841
alpha_loc_6498_pop_0,-0.003043,-0.002515,-0.062700,0.055340
alpha_loc_6499_pop_0,-0.000284,-0.000369,-0.059982,0.059232
alpha_loc_6500_pop_0,0.000155,0.000422,-0.059105,0.059450
alpha_loc_6501_pop_0,-0.002598,-0.002244,-0.064101,0.056392
alpha_loc_6502_pop_0,-0.000698,-0.000459,-0.060701,0.058611
alpha_loc_6503_pop_0,-0.000278,-0.000349,-0.060425,0.058588
alpha_loc_6504_pop_0,0.000567,0.000527,-0.059210,0.059922
alpha_loc_6505_pop_0,-0.001614,-0.001318,-0.060333,0.057523
alpha_loc_6506_pop_0,-0.000713,-0.000241,-0.060447,0.058224
alpha_loc_6507_pop_0,0.004104,0.003469,-0.052479,0.065153
alpha_loc_6508_pop_0,0.000042,-0.000004,-0.058921,0.059345
alpha_loc_6509_pop_0,0.000528,0.000757,-0.058140,0.059865
alpha_loc_6510_pop_0,0.000540,-0.000363,-0.058649,0.061143
alpha_loc_6511_pop_0,-0.002022,-0.001512,-0.061696,0.056262
alpha_loc_6512_pop_0,0.003077,0.002628,-0.055900,0.064751
alpha_loc_6513_pop_0,-0.002020,-0.001472,-0.062964,0.056147
alpha_loc_6514_pop_0,0.000259,-0.000042,-0.060117,0.061666
alpha_loc_6515_pop_0,0.000767,0.000386,-0.057209,0.060134
alpha_loc_6516_pop_0,-0.000095,-0.000153,-0.058980,0.059690
alpha_loc_6517_pop_0,0.000224,0.000504,-0.059412,0.057868
alpha_loc_6518_pop_0,-0.000613,-0.000314,-0.059769,0.057341
alpha_loc_6519_pop_0,0.000373,0.000581,-0.060138,0.060788
alpha_loc_6520_pop_0,-0.000488,-0.000461,-0.061811,0.059993
alpha_loc_6521_pop_0,0.000076,0.000663,-0.062288,0.059323
alpha_loc_6522_pop_0,-0.000077,0.000308,-0.059610,0.058621
alpha_loc_6523_pop_0,-0.000092,0.000074,-0.058691,0.059594
alpha_loc_6524_pop_0,-0.001549,-0.001207,-0.061217,0.055416
alpha_loc_6525_pop_0,0.000233,0.000362,-0.058921,0.059869
alpha_loc_6526_pop_0,-0.000863,-0.000723,-0.059132,0.056963
alpha_loc_6527_pop_0,-0.000620,-0.000338,-0.061342,0.058852
alpha_loc_6528_pop_0,0.000409,0.000129,-0.059790,0.060133
alpha_loc_6529_pop_0,0.000371,0.000237,-0.059164,0.059198
alpha_loc_6530_pop_0,0.000884,0.000626,-0.059393,0.061419
alpha_loc_6531_pop_0,0.000925,0.000627,-0.058469,0.059442
alpha_loc_6532_pop_0,-0.000115,-0.000069,-0.056712,0.057151
alpha_loc_6533_pop_0,-0.000225,-0.000211,-0.060235,0.058981
alpha_loc_6534_pop_0,-0.000773,-0.000538,-0.060324,0.056496
alpha_loc_6535_pop_0,0.002579,0.002033,-0.056938,0.063155
alpha_loc_6536_pop_0,0.000713,0.000535,-0.056826,0.059918
alpha_loc_6537_pop_0,0.000657,0.000591,-0.060955,0.060522
alpha_loc_6538_pop_0,0.002131,0.001514,-0.056581,0.063880
alpha_loc_6539_pop_0,0.000358,0.000293,-0.057883,0.058737
alpha_loc_6540_pop_0,-0.000476,-0.000668,-0.059433,0.058846
alpha_loc_6541_pop_0,0.000545,0.000545,-0.059135,0.059264
alpha_loc_6542_pop_0,-0.001284,-0.000959,-0.060885,0.056112
alpha_loc_6543_pop_0,-0.002769,-0.002542,-0.061274,0.056364
alpha_loc_6544_pop_0,0.002678,0.001822,-0.054112,0.062544
alpha_loc_6545_pop_0,-0.000161,0.000230,-0.060814,0.057739
alpha_loc_6546_pop_0,-0.003700,-0.002880,-0.065673,0.054679
alpha_loc_6547_pop_0,0.001360,0.001376,-0.058551,0.061247
alpha_loc_6548_pop_0,-0.002881,-0.002637,-0.064911,0.055001
alpha_loc_6549_pop_0,-0.001398,-0.001102,-0.062375,0.056873
alpha_loc_6550_pop_0,-0.001897,-0.001470,-0.060864,0.056578
alpha_loc_6551_pop_0,0.000251,0.000260,-0.059470,0.059233
alpha_loc_6552_pop_0,0.000133,0.000524,-0.060377,0.059042
alpha_loc_6553_pop_0,-0.000066,-0.000274,-0.059400,0.059539
alpha_loc_6554_pop_0,-0.000710,-0.000460,-0.057861,0.058569
alpha_loc_6555_pop_0,0.000566,0.000710,-0.059567,0.060590
alpha_loc_6556_pop_0,-0.000120,0.000401,-0.058899,0.059844
alpha_loc_6557_pop_0,-0.000233,-0.000175,-0.059956,0.059976
alpha_loc_6558_pop_0,-0.001141,-0.000762,-0.060538,0.057233
alpha_loc_6559_pop_0,-0.000392,-0.000084,-0.059032,0.059134
alpha_loc_6560_pop_0,-0.001447,-0.001255,-0.060783,0.057304
alpha_loc_6561_pop_0,-0.000756,-0.000967,-0.060151,0.059698
alpha_loc_6562_pop_0,0.000923,0.000752,-0.058471,0.060015
alpha_loc_6563_pop_0,0.000313,0.000264,-0.058873,0.059376
alpha_loc_6564_pop_0,0.000187,-0.000138,-0.058298,0.060107
alpha_loc_6565_pop_0,-0.000114,-0.000013,-0.059677,0.057969
alpha_loc_6566_pop_0,0.000261,0.000639,-0.059825,0.060055
alpha_loc_6567_pop_0,-0.001433,-0.001069,-0.061562,0.056309
alpha_loc_6568_pop_0,-0.000218,0.000065,-0.058321,0.059066
alpha_loc_6569_pop_0,-0.001910,-0.001539,-0.060232,0.056205
alpha_loc_6570_pop_0,-0.001989,-0.001976,-0.060967,0.058904
alpha_loc_6571_pop_0,-0.000141,0.000126,-0.059749,0.056728
alpha_loc_6572_pop_0,-0.001152,-0.001253,-0.060371,0.058927
alpha_loc_6573_pop_0,-0.001635,-0.001148,-0.062459,0.057973
alpha_loc_6574_pop_0,-0.000675,-0.000799,-0.061032,0.057920
alpha_loc_6575_pop_0,-0.000085,-0.000385,-0.058275,0.060347
alpha_loc_6576_pop_0,-0.000640,-0.000538,-0.058904,0.059030
alpha_loc_6577_pop_0,0.000958,0.001097,-0.058296,0.061108
alpha_loc_6578_pop_0,0.002433,0.002109,-0.055615,0.062137
alpha_loc_6579_pop_0,0.000550,0.000496,-0.060264,0.060645
alpha_loc_6580_pop_0,-0.000611,-0.000028,-0.060421,0.056466
alpha_loc_6581_pop_0,0.000044,-0.000112,-0.059440,0.060559
alpha_loc_6582_pop_0,-0.000965,-0.000491,-0.061539,0.057570
alpha_loc_6583_pop_0,-0.001627,-0.001646,-0.062325,0.055162
alpha_loc_6584_pop_0,-0.000201,-0.000335,-0.060299,0.058745
alpha_loc_6585_pop_0,-0.001205,-0.001342,-0.061219,0.057836
alpha_loc_6586_pop_0,-0.001431,-0.001313,-0.059796,0.055753
alpha_loc_6587_pop_0,-0.000523,-0.000400,-0.059748,0.059282
alpha_loc_6588_pop_0,-0.001007,-0.000316,-0.060986,0.056543
alpha_loc_6589_pop_0,0.000001,0.000318,-0.058648,0.058106
alpha_loc_6590_pop_0,0.000275,0.000194,-0.058468,0.059750
alpha_loc_6591_pop_0,0.001223,0.000985,-0.057733,0.061705
alpha_loc_6592_pop_0,-0.000839,-0.000643,-0.062417,0.058284
alpha_loc_6593_pop_0,0.000775,0.000719,-0.057825,0.061193
alpha_loc_6594_pop_0,-0.000518,-0.000279,-0.059601,0.056742
alpha_loc_6595_pop_0,-0.000396,-0.000390,-0.059608,0.057634
alpha_loc_6596_pop_0,-0.000003,0.000102,-0.059524,0.059293
alpha_loc_6597_pop_0,0.000292,0.000272,-0.058104,0.060117
alpha_loc_6598_pop_0,-0.000330,-0.000204,-0.058211,0.057558
alpha_loc_6599_pop_0,0.000821,0.000557,-0.057400,0.059717
alpha_loc_6600_pop_0,-0.000043,0.000064,-0.057706,0.058845
alpha_loc_6601_pop_0,-0.001481,-0.001081,-0.062383,0.058390
alpha_loc_6602_pop_0,0.000184,-0.000036,-0.059696,0.060312
alpha_loc_6603_pop_0,-0.000310,-0.000433,-0.059856,0.059449
alpha_loc_6604_pop_0,0.001746,0.001530,-0.054922,0.060543
alpha_loc_6605_pop_0,-0.000864,-0.000616,-0.061902,0.057066
alpha_loc_6606_pop_0,-0.001911,-0.001793,-0.060190,0.055936
alpha_loc_6607_pop_0,0.000775,0.000899,-0.059343,0.059674
alpha_loc_6608_pop_0,0.000175,0.000513,-0.059636,0.058604
alpha_loc_6609_pop_0,0.000296,-0.000183,-0.058020,0.059936
alpha_loc_6610_pop_0,-0.000131,0.000047,-0.059365,0.061058
alpha_loc_6611_pop_0,-0.000753,-0.000502,-0.061462,0.057934
alpha_loc_6612_pop_0,0.000244,0.000504,-0.060134,0.059469
alpha_loc_6613_pop_0,-0.000234,-0.000165,-0.058423,0.057043
alpha_loc_6614_pop_0,0.002795,0.002334,-0.054117,0.063196
alpha_loc_6615_pop_0,0.000593,0.000216,-0.057459,0.062239
alpha_loc_6616_pop_0,-0.001112,-0.000809,-0.060353,0.056897
alpha_loc_6617_pop_0,-0.002211,-0.001540,-0.061429,0.055704
alpha_loc_6618_pop_0,-0.001605,-0.001142,-0.061493,0.057438
alpha_loc_6619_pop_0,-0.001078,-0.001017,-0.060304,0.057396
alpha_loc_6620_pop_0,-0.000881,-0.000966,-0.062185,0.058122
alpha_loc_6621_pop_0,0.000694,0.000801,-0.057511,0.059503
alpha_loc_6622_pop_0,0.001044,0.000799,-0.056904,0.061231
alpha_loc_6623_pop_0,0.000027,-0.000215,-0.058982,0.059058
alpha_loc_6624_pop_0,-0.000609,-0.000818,-0.060541,0.059035
alpha_loc_6625_pop_0,-0.001147,-0.000800,-0.060292,0.057365
alpha_loc_6626_pop_0,-0.000557,-0.000609,-0.058984,0.057213
alpha_loc_6627_pop_0,0.000066,-0.000095,-0.059107,0.060023
alpha_loc_6628_pop_0,-0.001645,-0.001427,-0.062889,0.058772
alpha_loc_6629_pop_0,0.000584,0.000387,-0.059456,0.060346
alpha_loc_6630_pop_0,-0.000074,0.000021,-0.059410,0.059280
alpha_loc_6631_pop_0,-0.000322,-0.000176,-0.059001,0.059437
alpha_loc_6632_pop_0,0.000364,0.000357,-0.057613,0.059847
alpha_loc_6633_pop_0,-0.000128,-0.000172,-0.059234,0.058586
alpha_loc_6634_pop_0,-0.000140,-0.000212,-0.061074,0.060827
alpha_loc_6635_pop_0,-0.001862,-0.001104,-0.060929,0.053599
alpha_loc_6636_pop_0,-0.000995,-0.000723,-0.059848,0.056903
alpha_loc_6637_pop_0,0.000433,0.000339,-0.058513,0.059798
alpha_loc_6638_pop_0,-0.000536,-0.000642,-0.060952,0.057801
alpha_loc_6639_pop_0,-0.000902,-0.000744,-0.060634,0.059433
alpha_loc_6640_pop_0,-0.000027,-0.000250,-0.058967,0.058292
alpha_loc_6641_pop_0,-0.000636,-0.000415,-0.059162,0.056981
alpha_loc_6642_pop_0,0.003549,0.002967,-0.052637,0.063294
alpha_loc_6643_pop_0,0.000277,0.000374,-0.061082,0.061307
alpha_loc_6644_pop_0,-0.001882,-0.001905,-0.061020,0.055684
alpha_loc_6645_pop_0,-0.000230,-0.000122,-0.058700,0.058118
alpha_loc_6646_pop_0,0.000282,0.000075,-0.057793,0.060361
alpha_loc_6647_pop_0,0.002595,0.002526,-0.054922,0.061261
alpha_loc_6648_pop_0,0.000656,0.000328,-0.058925,0.059279
alpha_loc_6649_pop_0,-0.000743,-0.000735,-0.059158,0.058398
alpha_loc_6650_pop_0,0.000192,-0.000089,-0.057769,0.059811
alpha_loc_6651_pop_0,-0.000042,-0.000191,-0.057946,0.058520
alpha_loc_6652_pop_0,-0.002182,-0.002121,-0.063485,0.056850
alpha_loc_6653_pop_0,0.002394,0.002265,-0.056739,0.062178
alpha_loc_6654_pop_0,0.000486,0.000614,-0.058965,0.061577
alpha_loc_6655_pop_0,-0.000609,-0.000764,-0.058588,0.059233
alpha_loc_6656_pop_0,0.001556,0.001121,-0.056562,0.060192
alpha_loc_6657_pop_0,-0.000311,-0.000399,-0.057441,0.059306
alpha_loc_6658_pop_0,-0.000315,-0.000266,-0.058667,0.057423
alpha_loc_6659_pop_0,0.000442,0.000331,-0.058961,0.059469
alpha_loc_6660_pop_0,-0.000080,-0.000270,-0.057944,0.060413
alpha_loc_6661_pop_0,0.002114,0.001353,-0.056764,0.062892
alpha_loc_6662_pop_0,-0.002081,-0.001172,-0.062051,0.054149
alpha_loc_6663_pop_0,0.000280,0.000287,-0.057763,0.058547
alpha_loc_6664_pop_0,0.000033,-0.000084,-0.059694,0.059798
alpha_loc_6665_pop_0,0.000152,0.000207,-0.059502,0.059459
alpha_loc_6666_pop_0,-0.000265,-0.000167,-0.060527,0.060617
alpha_loc_6667_pop_0,0.000747,0.000657,-0.057329,0.058961
alpha_loc_6668_pop_0,0.001991,0.001229,-0.056361,0.062327
alpha_loc_6669_pop_0,-0.000054,0.000239,-0.059177,0.060260
alpha_loc_6670_pop_0,-0.001292,-0.000961,-0.061764,0.057354
alpha_loc_6671_pop_0,-0.000634,-0.000784,-0.060681,0.057641
alpha_loc_6672_pop_0,0.000274,0.000272,-0.059944,0.061779
alpha_loc_6673_pop_0,0.000160,0.000093,-0.059516,0.059247
alpha_loc_6674_pop_0,-0.002601,-0.002030,-0.062416,0.054492
alpha_loc_6675_pop_0,-0.001875,-0.001448,-0.061835,0.055136
alpha_loc_6676_pop_0,-0.001026,-0.001125,-0.061556,0.058381
alpha_loc_6677_pop_0,-0.003292,-0.002664,-0.064182,0.054914
alpha_loc_6678_pop_0,-0.000708,-0.000587,-0.058623,0.057975
alpha_loc_6679_pop_0,0.000103,0.000008,-0.059194,0.059046
alpha_loc_6680_pop_0,-0.000904,-0.000512,-0.059620,0.056839
alpha_loc_6681_pop_0,-0.000858,-0.000881,-0.059814,0.056641
alpha_loc_6682_pop_0,-0.000606,-0.000772,-0.059409,0.058652
alpha_loc_6683_pop_0,0.001821,0.002020,-0.057113,0.060159
alpha_loc_6684_pop_0,-0.000135,-0.000443,-0.058429,0.059204
alpha_loc_6685_pop_0,0.000062,-0.000039,-0.058455,0.060862
alpha_loc_6686_pop_0,0.000948,0.001001,-0.058633,0.061026
alpha_loc_6687_pop_0,0.000516,0.000533,-0.058714,0.060177
alpha_loc_6688_pop_0,-0.000033,0.000110,-0.058502,0.058300
alpha_loc_6689_pop_0,0.000694,0.000688,-0.060291,0.059791
alpha_loc_6690_pop_0,-0.001410,-0.001195,-0.060121,0.058247
alpha_loc_6691_pop_0,-0.002096,-0.001666,-0.063545,0.057274
alpha_loc_6692_pop_0,-0.000091,0.000118,-0.059007,0.058921
alpha_loc_6693_pop_0,0.000205,0.000014,-0.059597,0.061058
alpha_loc_6694_pop_0,-0.000628,-0.000449,-0.061874,0.059115
alpha_loc_6695_pop_0,0.000614,0.000500,-0.057846,0.059567
alpha_loc_6696_pop_0,-0.001896,-0.001571,-0.061701,0.055882
alpha_loc_6697_pop_0,-0.001304,-0.001535,-0.060210,0.057739
alpha_loc_6698_pop_0,-0.003012,-0.002303,-0.064682,0.054621
alpha_loc_6699_pop_0,0.000350,0.000121,-0.059219,0.061661
alpha_loc_6700_pop_0,0.000079,0.000520,-0.059164,0.060325
alpha_loc_6701_pop_0,0.002543,0.001928,-0.054722,0.062566
alpha_loc_6702_pop_0,0.000869,0.000693,-0.057791,0.059375
alpha_loc_6703_pop_0,-0.000136,0.000148,-0.058333,0.057519
alpha_loc_6704_pop_0,-0.000433,-0.000270,-0.060095,0.059299
alpha_loc_6705_pop_0,0.000508,0.000454,-0.059385,0.059793
alpha_loc_6706_pop_0,-0.000350,-0.000272,-0.059029,0.057542
alpha_loc_6707_pop_0,-0.002990,-0.002725,-0.065530,0.054669
alpha_loc_6708_pop_0,-0.001141,-0.001192,-0.061132,0.058762
alpha_loc_6709_pop_0,0.000213,0.000361,-0.058830,0.058849
alpha_loc_6710_pop_0,-0.000088,-0.000123,-0.057780,0.059544
alpha_loc_6711_pop_0,0.001611,0.001553,-0.056526,0.059795
alpha_loc_6712_pop_0,0.000609,0.000477,-0.059789,0.061779
alpha_loc_6713_pop_0,0.002109,0.001848,-0.055666,0.060662
alpha_loc_6714_pop_0,0.000505,0.000075,-0.058676,0.061560
alpha_loc_6715_pop_0,-0.001698,-0.001182,-0.062377,0.057491
alpha_loc_6716_pop_0,0.000191,-0.000273,-0.058059,0.062494
alpha_loc_6717_pop_0,-0.000340,-0.000326,-0.058463,0.058050
alpha_loc_6718_pop_0,0.000497,0.000546,-0.058725,0.059909
alpha_loc_6719_pop_0,-0.001192,-0.000879,-0.060917,0.057067
alpha_loc_6720_pop_0,-0.000873,-0.000298,-0.061548,0.057085
alpha_loc_6721_pop_0,-0.000311,-0.000323,-0.059353,0.058469
alpha_loc_6722_pop_0,0.000677,0.000619,-0.057906,0.059196
alpha_loc_6723_pop_0,-0.001879,-0.001388,-0.062310,0.057063
alpha_loc_6724_pop_0,-0.000960,-0.000711,-0.059197,0.057206
alpha_loc_6725_pop_0,-0.001101,-0.001040,-0.060939,0.058181
alpha_loc_6726_pop_0,-0.000557,-0.000432,-0.058892,0.057740
alpha_loc_6727_pop_0,-0.000827,-0.000667,-0.060958,0.058180
alpha_loc_6728_pop_0,-0.001074,-0.000564,-0.062074,0.056104
alpha_loc_6729_pop_0,0.000594,0.000393,-0.058296,0.059800
alpha_loc_6730_pop_0,0.001371,0.001366,-0.057357,0.059810
alpha_loc_6731_pop_0,-0.000460,-0.000171,-0.061120,0.059857
alpha_loc_6732_pop_0,-0.001782,-0.001603,-0.061913,0.056040
alpha_loc_6733_pop_0,-0.001489,-0.001068,-0.062220,0.057843
alpha_loc_6734_pop_0,0.000260,0.000329,-0.057736,0.059574
alpha_loc_6735_pop_0,0.000156,0.000463,-0.058877,0.058745
alpha_loc_6736_pop_0,-0.000544,-0.000400,-0.060102,0.060287
alpha_loc_6737_pop_0,0.000905,0.000773,-0.057713,0.061551
alpha_loc_6738_pop_0,0.000763,0.000206,-0.057882,0.061766
alpha_loc_6739_pop_0,0.001004,0.000960,-0.056938,0.060627
alpha_loc_6740_pop_0,-0.000930,-0.000928,-0.059105,0.057421
alpha_loc_6741_pop_0,0.002659,0.002431,-0.054256,0.061415
alpha_loc_6742_pop_0,-0.001716,-0.001530,-0.061909,0.056597
alpha_loc_6743_pop_0,-0.001745,-0.001441,-0.062544,0.055823
alpha_loc_6744_pop_0,0.000240,-0.000126,-0.059994,0.060304
alpha_loc_6745_pop_0,-0.000132,-0.000320,-0.058090,0.059414
alpha_loc_6746_pop_0,0.002356,0.001783,-0.055141,0.063886
alpha_loc_6747_pop_0,-0.001084,-0.001103,-0.060941,0.058387
alpha_loc_6748_pop_0,0.000387,0.000538,-0.058967,0.058924
alpha_loc_6749_pop_0,0.002422,0.002175,-0.054746,0.061921
alpha_loc_6750_pop_0,0.000985,0.001169,-0.057564,0.059677
alpha_loc_6751_pop_0,0.000876,0.000408,-0.056232,0.060816
alpha_loc_6752_pop_0,-0.001437,-0.001052,-0.060750,0.055731
alpha_loc_6753_pop_0,0.000296,0.000218,-0.059084,0.059824
alpha_loc_6754_pop_0,-0.001998,-0.001637,-0.061317,0.056781
alpha_loc_6755_pop_0,-0.002301,-0.001655,-0.063270,0.056713
alpha_loc_6756_pop_0,-0.000159,0.000288,-0.060404,0.059304
alpha_loc_6757_pop_0,-0.000242,-0.000508,-0.061495,0.061365
alpha_loc_6758_pop_0,0.000997,0.000884,-0.058666,0.061587
alpha_loc_6759_pop_0,-0.000572,-0.000762,-0.060925,0.059096
alpha_loc_6760_pop_0,-0.000079,0.000174,-0.060200,0.057344
alpha_loc_6761_pop_0,0.002211,0.001887,-0.056141,0.061398
alpha_loc_6762_pop_0,-0.000269,-0.000190,-0.061682,0.059724
alpha_loc_6763_pop_0,0.000431,0.000543,-0.059884,0.061330
alpha_loc_6764_pop_0,0.000006,0.000095,-0.057874,0.058459
alpha_loc_6765_pop_0,-0.000260,-0.000234,-0.060243,0.059247
alpha_loc_6766_pop_0,-0.001010,-0.000785,-0.060146,0.056893
alpha_loc_6767_pop_0,0.003091,0.002497,-0.053865,0.065611
alpha_loc_6768_pop_0,-0.000111,0.000010,-0.057752,0.059302
alpha_loc_6769_pop_0,0.001310,0.000417,-0.055309,0.060297
alpha_loc_6770_pop_0,0.002676,0.002163,-0.054267,0.062822
alpha_loc_6771_pop_0,-0.001439,-0.000657,-0.061345,0.055571
alpha_loc_6772_pop_0,-0.000737,-0.000366,-0.061179,0.056803
alpha_loc_6773_pop_0,-0.001783,-0.001745,-0.061822,0.055854
alpha_loc_6774_pop_0,0.000082,-0.000140,-0.057934,0.058000
alpha_loc_6775_pop_0,-0.000059,0.000191,-0.059767,0.057883
alpha_loc_6776_pop_0,0.000385,0.000184,-0.058430,0.060261
alpha_loc_6777_pop_0,-0.003082,-0.002609,-0.063933,0.054525
alpha_loc_6778_pop_0,0.000064,-0.000142,-0.058693,0.059245
alpha_loc_6779_pop_0,-0.002228,-0.002095,-0.060731,0.054427
alpha_loc_6780_pop_0,0.000984,0.001257,-0.058321,0.060764
alpha_loc_6781_pop_0,-0.000321,-0.000096,-0.060461,0.059382
alpha_loc_6782_pop_0,-0.000477,-0.000488,-0.058939,0.058708
alpha_loc_6783_pop_0,-0.000756,-0.000755,-0.059532,0.059364
