param,mean,median,0.950_CI_LB,0.950_CI_UB
beta_loc_5688_pop_0,0.000515,0.000037,-0.106414,0.106441
beta_loc_5689_pop_0,-0.000286,-0.000000,-0.107496,0.107679
beta_loc_5690_pop_0,-0.000091,0.000075,-0.102408,0.103268
beta_loc_5691_pop_0,0.000941,0.000645,-0.104560,0.106227
beta_loc_5692_pop_0,0.004373,0.002355,-0.100127,0.116888
beta_loc_5693_pop_0,0.000294,-0.000139,-0.104979,0.110387
beta_loc_5694_pop_0,-0.002429,-0.001355,-0.111664,0.099266
beta_loc_5695_pop_0,-0.000402,-0.000300,-0.108670,0.105054
beta_loc_5696_pop_0,-0.000849,-0.000695,-0.112042,0.106292
beta_loc_5697_pop_0,0.000200,0.000252,-0.105956,0.105696
beta_loc_5698_pop_0,-0.000376,0.000049,-0.110752,0.107904
beta_loc_5699_pop_0,0.002781,0.000833,-0.101613,0.116891
beta_loc_5700_pop_0,-0.000769,-0.000810,-0.110976,0.104820
beta_loc_5701_pop_0,0.000030,0.000408,-0.108930,0.109523
beta_loc_5702_pop_0,-0.000162,0.000535,-0.106392,0.102559
beta_loc_5703_pop_0,-0.000770,-0.000394,-0.107340,0.105163
beta_loc_5704_pop_0,0.000549,0.000404,-0.106522,0.107163
beta_loc_5705_pop_0,-0.000091,-0.000838,-0.104211,0.108886
beta_loc_5706_pop_0,0.000126,0.000437,-0.104737,0.108146
beta_loc_5707_pop_0,-0.000689,0.000234,-0.113696,0.107276
beta_loc_5708_pop_0,0.004941,0.002467,-0.097517,0.118138
beta_loc_5709_pop_0,0.000738,0.000195,-0.106839,0.110989
beta_loc_5710_pop_0,-0.000907,-0.000425,-0.111531,0.104421
beta_loc_5711_pop_0,0.000433,0.000715,-0.107950,0.107093
beta_loc_5712_pop_0,0.000282,0.000273,-0.105895,0.107370
beta_loc_5713_pop_0,0.000151,0.000573,-0.106856,0.103517
beta_loc_5714_pop_0,0.000206,-0.000086,-0.102235,0.106747
beta_loc_5715_pop_0,0.004383,0.002507,-0.097061,0.116772
beta_loc_5716_pop_0,-0.001552,-0.000885,-0.108431,0.098272
beta_loc_5717_pop_0,-0.000065,-0.000227,-0.105636,0.107687
beta_loc_5718_pop_0,-0.001795,-0.001918,-0.112391,0.107068
beta_loc_5719_pop_0,0.000470,0.000643,-0.108652,0.105657
beta_loc_5720_pop_0,0.000214,0.000208,-0.103447,0.105557
beta_loc_5721_pop_0,-0.002605,-0.001323,-0.116041,0.100499
beta_loc_5722_pop_0,0.000780,0.000719,-0.107106,0.111494
beta_loc_5723_pop_0,0.000243,0.000763,-0.112189,0.106678
beta_loc_5724_pop_0,0.001129,0.000712,-0.104037,0.112500
beta_loc_5725_pop_0,0.000322,0.000010,-0.106398,0.110273
beta_loc_5726_pop_0,-0.004094,-0.002543,-0.117211,0.096713
beta_loc_5727_pop_0,0.001378,0.000302,-0.102551,0.113413
beta_loc_5728_pop_0,-0.000134,0.000225,-0.109548,0.105032
beta_loc_5729_pop_0,-0.002524,-0.000796,-0.110208,0.099071
beta_loc_5730_pop_0,0.000146,-0.000079,-0.108705,0.106018
beta_loc_5731_pop_0,0.000181,-0.000191,-0.105052,0.112460
beta_loc_5732_pop_0,-0.000123,-0.000336,-0.103965,0.107529
beta_loc_5733_pop_0,-0.005315,-0.003417,-0.120826,0.096816
beta_loc_5734_pop_0,-0.000506,-0.000043,-0.112487,0.104959
beta_loc_5735_pop_0,-0.000616,-0.000130,-0.108360,0.103703
beta_loc_5736_pop_0,0.000127,-0.000572,-0.102127,0.110991
beta_loc_5737_pop_0,-0.000649,-0.001125,-0.108364,0.106367
beta_loc_5738_pop_0,0.002749,0.001824,-0.103780,0.117120
beta_loc_5739_pop_0,0.006489,0.003790,-0.094775,0.125079
beta_loc_5740_pop_0,-0.000728,-0.000152,-0.109331,0.106243
beta_loc_5741_pop_0,-0.000425,-0.000593,-0.106955,0.109003
beta_loc_5742_pop_0,0.000162,-0.000334,-0.106976,0.112622
beta_loc_5743_pop_0,0.000478,0.000818,-0.109696,0.107071
beta_loc_5744_pop_0,-0.002546,-0.001800,-0.113772,0.101428
beta_loc_5745_pop_0,-0.006479,-0.004312,-0.123792,0.092263
beta_loc_5746_pop_0,-0.004912,-0.003311,-0.115922,0.099813
beta_loc_5747_pop_0,0.007527,0.003882,-0.085824,0.121668
beta_loc_5748_pop_0,-0.000447,-0.000610,-0.103108,0.105060
beta_loc_5749_pop_0,0.007268,0.004059,-0.091005,0.127959
beta_loc_5750_pop_0,0.000043,-0.000122,-0.111381,0.108379
beta_loc_5751_pop_0,-0.000944,-0.000676,-0.108017,0.107348
beta_loc_5752_pop_0,-0.003363,-0.002031,-0.116937,0.098832
beta_loc_5753_pop_0,0.000276,0.000373,-0.108258,0.107528
beta_loc_5754_pop_0,-0.000025,0.000127,-0.106812,0.110398
beta_loc_5755_pop_0,-0.003563,-0.001947,-0.120199,0.102564
beta_loc_5756_pop_0,-0.000506,-0.000598,-0.106994,0.109173
beta_loc_5757_pop_0,-0.001600,-0.000176,-0.112127,0.102998
beta_loc_5758_pop_0,0.000786,0.000623,-0.103257,0.110191
beta_loc_5759_pop_0,-0.000287,-0.000084,-0.106223,0.102479
beta_loc_5760_pop_0,-0.000332,-0.000152,-0.110985,0.104312
beta_loc_5761_pop_0,-0.000943,-0.000401,-0.108037,0.100779
beta_loc_5762_pop_0,0.000858,0.000806,-0.104362,0.107087
beta_loc_5763_pop_0,0.001006,0.000917,-0.104193,0.105573
beta_loc_5764_pop_0,-0.000281,-0.000345,-0.108260,0.106423
beta_loc_5765_pop_0,-0.000157,-0.000662,-0.107329,0.106850
beta_loc_5766_pop_0,-0.003297,-0.002119,-0.112817,0.100757
beta_loc_5767_pop_0,0.001366,0.001206,-0.103231,0.108772
beta_loc_5768_pop_0,0.006671,0.004281,-0.093365,0.125492
beta_loc_5769_pop_0,0.000592,0.000710,-0.107167,0.110698
beta_loc_5770_pop_0,-0.000690,-0.000231,-0.111216,0.106981
beta_loc_5771_pop_0,0.000826,0.000409,-0.107788,0.112351
beta_loc_5772_pop_0,0.002268,0.001453,-0.100159,0.113295
beta_loc_5773_pop_0,-0.000376,0.000256,-0.106648,0.104061
beta_loc_5774_pop_0,0.004999,0.003096,-0.096732,0.119225
beta_loc_5775_pop_0,0.001108,0.000600,-0.100895,0.109280
beta_loc_5776_pop_0,-0.000355,-0.000135,-0.107876,0.106587
beta_loc_5777_pop_0,0.001226,0.000483,-0.106223,0.110681
beta_loc_5778_pop_0,0.000734,0.000390,-0.105165,0.107054
beta_loc_5779_pop_0,-0.000239,-0.000069,-0.109826,0.110715
beta_loc_5780_pop_0,-0.003413,-0.001857,-0.115847,0.101828
beta_loc_5781_pop_0,0.000636,0.000062,-0.102456,0.108219
beta_loc_5782_pop_0,0.000147,0.000933,-0.110133,0.106571
beta_loc_5783_pop_0,-0.000061,-0.000101,-0.105466,0.105218
beta_loc_5784_pop_0,-0.000246,-0.000009,-0.108619,0.108939
beta_loc_5785_pop_0,0.000256,-0.000237,-0.105518,0.109478
beta_loc_5786_pop_0,-0.003238,-0.001864,-0.115865,0.096277
beta_loc_5787_pop_0,-0.000719,-0.000581,-0.109822,0.103490
beta_loc_5788_pop_0,-0.000349,-0.000104,-0.106331,0.104815
beta_loc_5789_pop_0,0.000616,0.000347,-0.107703,0.105610
beta_loc_5790_pop_0,-0.000087,-0.000361,-0.102838,0.106278
beta_loc_5791_pop_0,0.003785,0.002235,-0.101518,0.116908
beta_loc_5792_pop_0,-0.000690,-0.000099,-0.109608,0.106714
beta_loc_5793_pop_0,0.000697,0.001154,-0.104517,0.108202
beta_loc_5794_pop_0,-0.000864,-0.000389,-0.106720,0.102673
beta_loc_5795_pop_0,-0.000041,0.000230,-0.108033,0.107160
beta_loc_5796_pop_0,0.000547,0.000365,-0.103600,0.104860
beta_loc_5797_pop_0,0.000481,0.000727,-0.104737,0.107568
beta_loc_5798_pop_0,0.003374,0.001710,-0.101043,0.115133
beta_loc_5799_pop_0,0.000149,0.000026,-0.106771,0.108884
beta_loc_5800_pop_0,-0.000570,-0.000577,-0.107229,0.106363
beta_loc_5801_pop_0,0.000663,0.000608,-0.102393,0.105806
beta_loc_5802_pop_0,-0.000078,-0.000488,-0.104527,0.108489
beta_loc_5803_pop_0,-0.001317,-0.001220,-0.106729,0.101599
beta_loc_5804_pop_0,0.000601,0.000614,-0.106440,0.106548
beta_loc_5805_pop_0,-0.000661,-0.000089,-0.109062,0.103226
beta_loc_5806_pop_0,0.000587,0.000193,-0.104977,0.111100
beta_loc_5807_pop_0,-0.000461,-0.000010,-0.106741,0.103000
beta_loc_5808_pop_0,-0.001192,-0.000137,-0.108506,0.098688
beta_loc_5809_pop_0,0.001908,0.000753,-0.098176,0.110416
beta_loc_5810_pop_0,0.001737,0.001131,-0.105519,0.113584
beta_loc_5811_pop_0,0.002902,0.002017,-0.102846,0.112197
beta_loc_5812_pop_0,-0.000207,-0.000732,-0.106341,0.107403
beta_loc_5813_pop_0,0.000089,0.000174,-0.107864,0.110324
beta_loc_5814_pop_0,0.001565,0.001198,-0.103420,0.111641
beta_loc_5815_pop_0,0.000048,0.000554,-0.107707,0.108195
beta_loc_5816_pop_0,0.001274,0.000946,-0.103453,0.107958
beta_loc_5817_pop_0,-0.000580,-0.000409,-0.102922,0.106470
beta_loc_5818_pop_0,0.000685,0.000300,-0.105212,0.109421
beta_loc_5819_pop_0,0.000511,0.000333,-0.103219,0.109735
beta_loc_5820_pop_0,0.001758,0.000471,-0.100824,0.112927
beta_loc_5821_pop_0,0.000194,-0.000303,-0.105550,0.110824
beta_loc_5822_pop_0,0.001150,0.000965,-0.104227,0.108950
beta_loc_5823_pop_0,-0.004192,-0.002976,-0.117767,0.099807
beta_loc_5824_pop_0,0.000658,0.000296,-0.111612,0.113632
beta_loc_5825_pop_0,0.003020,0.001552,-0.100590,0.115876
beta_loc_5826_pop_0,0.006003,0.003936,-0.095691,0.117619
beta_loc_5827_pop_0,0.000193,0.000490,-0.105948,0.111781
beta_loc_5828_pop_0,-0.000287,-0.000050,-0.106582,0.103146
beta_loc_5829_pop_0,-0.000142,-0.000083,-0.108361,0.104541
beta_loc_5830_pop_0,-0.000449,0.000085,-0.106497,0.104538
beta_loc_5831_pop_0,0.000785,0.000315,-0.105311,0.110982
beta_loc_5832_pop_0,-0.000226,-0.000782,-0.106027,0.106326
beta_loc_5833_pop_0,0.002024,0.001008,-0.103923,0.113149
beta_loc_5834_pop_0,-0.000707,0.000103,-0.110255,0.101414
beta_loc_5835_pop_0,-0.000487,-0.000674,-0.108393,0.107541
beta_loc_5836_pop_0,0.000790,0.000455,-0.103331,0.106887
beta_loc_5837_pop_0,0.000578,0.000347,-0.108888,0.112081
beta_loc_5838_pop_0,-0.001727,-0.000840,-0.113626,0.101341
beta_loc_5839_pop_0,-0.000842,-0.001062,-0.107700,0.103519
beta_loc_5840_pop_0,-0.001325,-0.001190,-0.107851,0.105469
beta_loc_5841_pop_0,-0.002926,-0.001517,-0.114381,0.096307
beta_loc_5842_pop_0,0.000098,-0.000588,-0.105920,0.106788
beta_loc_5843_pop_0,-0.000880,-0.000519,-0.110623,0.108395
beta_loc_5844_pop_0,0.000239,-0.000116,-0.103442,0.106843
beta_loc_5845_pop_0,0.001468,0.000896,-0.101363,0.110155
beta_loc_5846_pop_0,-0.000392,0.000264,-0.109898,0.107489
beta_loc_5847_pop_0,-0.001829,-0.000890,-0.110848,0.102633
beta_loc_5848_pop_0,-0.003952,-0.002910,-0.114510,0.096770
beta_loc_5849_pop_0,0.004224,0.002092,-0.093940,0.118468
beta_loc_5850_pop_0,0.000657,0.000124,-0.103976,0.109087
beta_loc_5851_pop_0,-0.000171,-0.000189,-0.103787,0.104419
beta_loc_5852_pop_0,-0.004224,-0.002220,-0.118397,0.096292
beta_loc_5853_pop_0,0.001466,0.000984,-0.103883,0.109446
beta_loc_5854_pop_0,0.001018,0.000803,-0.107302,0.110504
beta_loc_5855_pop_0,0.005323,0.003117,-0.094467,0.120235
beta_loc_5856_pop_0,0.000861,0.000055,-0.106219,0.112338
beta_loc_5857_pop_0,0.000127,0.000179,-0.106774,0.107444
beta_loc_5858_pop_0,-0.006496,-0.004087,-0.120765,0.089013
beta_loc_5859_pop_0,-0.000260,0.000186,-0.109303,0.110250
beta_loc_5860_pop_0,-0.009055,-0.005563,-0.124834,0.086144
beta_loc_5861_pop_0,-0.000734,-0.000937,-0.108110,0.106235
beta_loc_5862_pop_0,0.000489,0.000968,-0.107022,0.109243
beta_loc_5863_pop_0,-0.003009,-0.002437,-0.110588,0.100247
beta_loc_5864_pop_0,0.001440,0.000792,-0.106406,0.111160
beta_loc_5865_pop_0,-0.000131,-0.000336,-0.106659,0.107477
beta_loc_5866_pop_0,-0.000569,-0.000322,-0.111060,0.102290
beta_loc_5867_pop_0,-0.003760,-0.001977,-0.115094,0.095501
beta_loc_5868_pop_0,0.000344,-0.000077,-0.105044,0.106744
beta_loc_5869_pop_0,0.000100,0.000011,-0.104988,0.112548
beta_loc_5870_pop_0,-0.000361,-0.000457,-0.109447,0.105631
beta_loc_5871_pop_0,-0.001262,-0.000422,-0.111586,0.102699
beta_loc_5872_pop_0,0.000569,-0.000013,-0.106046,0.107560
beta_loc_5873_pop_0,0.000105,0.000130,-0.111338,0.108563
beta_loc_5874_pop_0,0.000762,0.000392,-0.102776,0.107641
beta_loc_5875_pop_0,-0.001219,-0.000521,-0.108801,0.101312
beta_loc_5876_pop_0,0.004706,0.003265,-0.099738,0.118603
beta_loc_5877_pop_0,-0.000018,0.000016,-0.106015,0.104223
beta_loc_5878_pop_0,0.000525,0.000312,-0.105591,0.106198
beta_loc_5879_pop_0,-0.000334,-0.000496,-0.106449,0.104620
beta_loc_5880_pop_0,-0.000404,-0.000208,-0.103339,0.103419
beta_loc_5881_pop_0,0.000545,0.000626,-0.108696,0.112852
beta_loc_5882_pop_0,-0.000013,-0.000237,-0.106724,0.105332
beta_loc_5883_pop_0,-0.001031,-0.000587,-0.106917,0.104665
beta_loc_5884_pop_0,-0.000476,-0.000259,-0.110910,0.110752
beta_loc_5885_pop_0,-0.000536,-0.000640,-0.103317,0.104330
beta_loc_5886_pop_0,0.000188,0.000074,-0.109122,0.104544
beta_loc_5887_pop_0,0.002148,0.001760,-0.100311,0.109774
beta_loc_5888_pop_0,0.001528,0.000649,-0.100421,0.110301
beta_loc_5889_pop_0,0.001618,0.001632,-0.107533,0.112529
beta_loc_5890_pop_0,-0.004389,-0.002360,-0.115176,0.092489
beta_loc_5891_pop_0,-0.000993,-0.000778,-0.113567,0.105502
beta_loc_5892_pop_0,0.000001,-0.000204,-0.108700,0.112542
beta_loc_5893_pop_0,-0.001465,-0.001100,-0.112015,0.103529
beta_loc_5894_pop_0,0.000614,0.000360,-0.103479,0.109552
beta_loc_5895_pop_0,0.001011,0.000933,-0.104308,0.108205
beta_loc_5896_pop_0,0.000235,0.000685,-0.103507,0.104317
beta_loc_5897_pop_0,-0.000231,0.000284,-0.110073,0.105206
beta_loc_5898_pop_0,-0.001604,-0.000508,-0.109564,0.101706
beta_loc_5899_pop_0,0.006697,0.003858,-0.092537,0.126978
beta_loc_5900_pop_0,0.001023,0.000824,-0.106357,0.106444
beta_loc_5901_pop_0,-0.000468,-0.000281,-0.106502,0.106621
beta_loc_5902_pop_0,0.000080,-0.000892,-0.107717,0.109430
beta_loc_5903_pop_0,0.000979,0.000796,-0.104627,0.108686
beta_loc_5904_pop_0,0.004907,0.003132,-0.096314,0.115625
beta_loc_5905_pop_0,-0.001517,-0.001020,-0.108246,0.101159
beta_loc_5906_pop_0,-0.000584,-0.000119,-0.110402,0.105823
beta_loc_5907_pop_0,-0.000043,0.000334,-0.107542,0.104285
beta_loc_5908_pop_0,-0.000273,0.000120,-0.108040,0.105848
beta_loc_5909_pop_0,-0.000264,-0.000188,-0.107666,0.109904
beta_loc_5910_pop_0,-0.003994,-0.002623,-0.115828,0.098815
beta_loc_5911_pop_0,-0.000007,0.000038,-0.110905,0.105930
beta_loc_5912_pop_0,0.000319,-0.000052,-0.102454,0.106126
beta_loc_5913_pop_0,-0.000270,0.000245,-0.107610,0.102815
beta_loc_5914_pop_0,0.000636,-0.000101,-0.101617,0.109329
beta_loc_5915_pop_0,0.000458,0.000782,-0.101896,0.107487
beta_loc_5916_pop_0,-0.002209,-0.001215,-0.111269,0.099863
beta_loc_5917_pop_0,-0.000652,-0.000772,-0.109288,0.105571
beta_loc_5918_pop_0,0.000922,0.000532,-0.103582,0.109657
beta_loc_5919_pop_0,-0.000067,-0.000024,-0.106867,0.109171
beta_loc_5920_pop_0,0.000445,0.000307,-0.107355,0.106630
beta_loc_5921_pop_0,0.000638,0.000360,-0.104766,0.106849
beta_loc_5922_pop_0,-0.000931,-0.000270,-0.107411,0.106621
beta_loc_5923_pop_0,-0.009691,-0.006258,-0.127420,0.086411
beta_loc_5924_pop_0,0.001146,0.000754,-0.105720,0.107796
beta_loc_5925_pop_0,0.001317,-0.000120,-0.099301,0.111727
beta_loc_5926_pop_0,-0.000383,0.000219,-0.106296,0.103923
beta_loc_5927_pop_0,-0.000587,-0.000366,-0.111927,0.105309
beta_loc_5928_pop_0,-0.005296,-0.003386,-0.117817,0.098265
beta_loc_5929_pop_0,0.000689,0.000250,-0.104113,0.110009
beta_loc_5930_pop_0,0.000267,-0.000098,-0.105959,0.104423
beta_loc_5931_pop_0,0.001938,0.001472,-0.100649,0.110166
beta_loc_5932_pop_0,-0.000904,-0.000560,-0.111256,0.102532
beta_loc_5933_pop_0,-0.000152,-0.000710,-0.105542,0.108243
beta_loc_5934_pop_0,-0.001202,-0.001094,-0.109319,0.103579
beta_loc_5935_pop_0,-0.000027,0.000294,-0.104486,0.102971
beta_loc_5936_pop_0,-0.000491,-0.000032,-0.108883,0.102757
beta_loc_5937_pop_0,-0.000021,-0.000036,-0.106974,0.104982
beta_loc_5938_pop_0,0.000832,0.000446,-0.105228,0.108459
beta_loc_5939_pop_0,-0.000255,-0.000290,-0.101898,0.108389
beta_loc_5940_pop_0,0.000302,-0.000344,-0.106604,0.110292
beta_loc_5941_pop_0,0.001157,0.000555,-0.109472,0.110104
beta_loc_5942_pop_0,-0.000806,-0.000698,-0.108975,0.107594
beta_loc_5943_pop_0,0.000227,0.000328,-0.110630,0.108248
beta_loc_5944_pop_0,0.000490,-0.000148,-0.104445,0.109612
beta_loc_5945_pop_0,0.000647,0.000579,-0.104369,0.107449
beta_loc_5946_pop_0,0.001142,0.000393,-0.105326,0.107778
beta_loc_5947_pop_0,-0.000425,-0.000349,-0.114266,0.106231
beta_loc_5948_pop_0,-0.000623,-0.000299,-0.110545,0.107159
beta_loc_5949_pop_0,-0.000213,0.000075,-0.111893,0.105588
beta_loc_5950_pop_0,0.001920,0.000756,-0.102632,0.111877
beta_loc_5951_pop_0,0.000006,-0.000063,-0.111295,0.108366
beta_loc_5952_pop_0,-0.000587,-0.000829,-0.105324,0.101369
beta_loc_5953_pop_0,-0.002752,-0.001108,-0.108349,0.093971
beta_loc_5954_pop_0,-0.004311,-0.002909,-0.115099,0.095140
beta_loc_5955_pop_0,-0.000979,-0.000124,-0.109833,0.102427
beta_loc_5956_pop_0,0.001808,0.000884,-0.103700,0.107287
beta_loc_5957_pop_0,0.000986,0.000942,-0.103791,0.109216
beta_loc_5958_pop_0,-0.000845,-0.000985,-0.107979,0.106066
beta_loc_5959_pop_0,-0.002814,-0.001680,-0.109653,0.099947
beta_loc_5960_pop_0,0.000595,0.000392,-0.106762,0.107243
beta_loc_5961_pop_0,-0.000679,-0.000828,-0.109248,0.107090
beta_loc_5962_pop_0,-0.001977,-0.001395,-0.108886,0.102747
beta_loc_5963_pop_0,-0.000150,-0.000252,-0.103483,0.109172
beta_loc_5964_pop_0,0.000510,0.000603,-0.102256,0.106359
beta_loc_5965_pop_0,-0.000642,-0.000263,-0.103236,0.101044
beta_loc_5966_pop_0,-0.000371,0.000025,-0.109268,0.109839
beta_loc_5967_pop_0,-0.000063,-0.000077,-0.110866,0.114671
beta_loc_5968_pop_0,0.000263,-0.000215,-0.104047,0.109735
beta_loc_5969_pop_0,0.000542,0.000562,-0.106336,0.110530
beta_loc_5970_pop_0,0.000053,-0.000293,-0.105425,0.109304
beta_loc_5971_pop_0,0.000701,0.000403,-0.103635,0.107750
beta_loc_5972_pop_0,0.004687,0.003485,-0.096485,0.116239
beta_loc_5973_pop_0,-0.000304,-0.000136,-0.110173,0.105203
beta_loc_5974_pop_0,0.000544,-0.000908,-0.099993,0.112874
beta_loc_5975_pop_0,-0.000182,0.000299,-0.111499,0.109863
beta_loc_5976_pop_0,0.001619,0.000948,-0.098862,0.111412
beta_loc_5977_pop_0,-0.000174,0.000716,-0.108843,0.107072
beta_loc_5978_pop_0,0.000211,0.001008,-0.108419,0.107986
beta_loc_5979_pop_0,-0.000134,0.000168,-0.105193,0.102858
beta_loc_5980_pop_0,-0.000984,-0.000570,-0.108688,0.104207
beta_loc_5981_pop_0,0.003847,0.001568,-0.097508,0.120020
beta_loc_5982_pop_0,-0.000236,-0.000265,-0.106533,0.106058
beta_loc_5983_pop_0,-0.001707,-0.001188,-0.107224,0.100154
beta_loc_5984_pop_0,-0.000148,0.000347,-0.106820,0.104445
beta_loc_5985_pop_0,-0.001107,-0.000431,-0.110059,0.100843
beta_loc_5986_pop_0,0.005291,0.002618,-0.096409,0.124477
beta_loc_5987_pop_0,0.000602,0.000144,-0.106460,0.110787
beta_loc_5988_pop_0,-0.000648,-0.000710,-0.103249,0.103230
beta_loc_5989_pop_0,-0.001766,-0.000804,-0.108438,0.104059
beta_loc_5990_pop_0,-0.000493,-0.000735,-0.105286,0.108770
beta_loc_5991_pop_0,-0.000140,-0.000149,-0.108633,0.106369
beta_loc_5992_pop_0,-0.000679,-0.000091,-0.112183,0.104953
beta_loc_5993_pop_0,-0.001339,-0.000289,-0.108385,0.103193
beta_loc_5994_pop_0,-0.000608,-0.000268,-0.107071,0.109908
beta_loc_5995_pop_0,0.001914,0.000898,-0.101905,0.107979
beta_loc_5996_pop_0,-0.001509,-0.001104,-0.107112,0.100299
beta_loc_5997_pop_0,-0.000957,-0.000360,-0.110005,0.103643
beta_loc_5998_pop_0,0.000181,0.000314,-0.102763,0.105279
beta_loc_5999_pop_0,0.006084,0.003492,-0.092071,0.121329
beta_loc_6000_pop_0,0.000351,0.000905,-0.108632,0.106575
beta_loc_6001_pop_0,-0.000279,-0.000169,-0.105431,0.105330
beta_loc_6002_pop_0,0.000832,0.000045,-0.106067,0.109788
beta_loc_6003_pop_0,0.002539,0.001739,-0.096208,0.112471
beta_loc_6004_pop_0,-0.000504,-0.000764,-0.104126,0.108490
beta_loc_6005_pop_0,-0.004316,-0.002383,-0.114839,0.096684
beta_loc_6006_pop_0,-0.002446,-0.001340,-0.110963,0.098822
beta_loc_6007_pop_0,0.000381,0.000762,-0.106722,0.112683
beta_loc_6008_pop_0,0.000163,-0.000462,-0.105587,0.111291
beta_loc_6009_pop_0,-0.000133,0.000530,-0.106623,0.103487
beta_loc_6010_pop_0,0.000690,0.000292,-0.105081,0.109109
beta_loc_6011_pop_0,-0.000623,-0.000460,-0.109512,0.105623
beta_loc_6012_pop_0,0.000455,0.000537,-0.107770,0.104328
beta_loc_6013_pop_0,0.000377,0.000212,-0.108108,0.109379
beta_loc_6014_pop_0,-0.000860,-0.000113,-0.109903,0.105590
beta_loc_6015_pop_0,-0.001981,-0.000994,-0.107763,0.099318
beta_loc_6016_pop_0,-0.000607,-0.000537,-0.109232,0.106151
beta_loc_6017_pop_0,-0.000257,-0.000524,-0.104699,0.105224
beta_loc_6018_pop_0,0.000206,0.000060,-0.106754,0.107292
beta_loc_6019_pop_0,-0.000979,-0.000568,-0.109248,0.104931
beta_loc_6020_pop_0,-0.000520,-0.000298,-0.105580,0.102557
beta_loc_6021_pop_0,0.001524,0.001158,-0.105331,0.108435
beta_loc_6022_pop_0,-0.000294,-0.000429,-0.104374,0.103731
beta_loc_6023_pop_0,0.002632,0.001861,-0.105314,0.112209
beta_loc_6024_pop_0,0.006003,0.004014,-0.095694,0.122166
beta_loc_6025_pop_0,-0.000061,-0.000565,-0.103309,0.103688
beta_loc_6026_pop_0,0.000957,0.000696,-0.108119,0.111128
beta_loc_6027_pop_0,-0.001422,-0.000508,-0.109973,0.103997
beta_loc_6028_pop_0,-0.003673,-0.002178,-0.115135,0.099632
beta_loc_6029_pop_0,-0.008825,-0.005299,-0.127107,0.086429
beta_loc_6030_pop_0,-0.000457,-0.000182,-0.107414,0.109140
beta_loc_6031_pop_0,-0.001053,-0.000888,-0.110296,0.106560
beta_loc_6032_pop_0,-0.000065,0.000339,-0.102243,0.102983
beta_loc_6033_pop_0,0.000544,0.000125,-0.103675,0.110322
beta_loc_6034_pop_0,-0.000837,-0.000362,-0.108069,0.105724
beta_loc_6035_pop_0,0.000283,-0.000076,-0.102782,0.108004
beta_loc_6036_pop_0,0.002593,0.001663,-0.100953,0.111770
beta_loc_6037_pop_0,-0.000709,0.000067,-0.109667,0.103401
beta_loc_6038_pop_0,0.000795,0.000637,-0.109026,0.111332
beta_loc_6039_pop_0,0.000712,0.000230,-0.105741,0.109689
beta_loc_6040_pop_0,0.000675,0.000253,-0.109546,0.109667
beta_loc_6041_pop_0,0.006090,0.003674,-0.096589,0.122160
beta_loc_6042_pop_0,-0.000177,-0.000282,-0.111300,0.106771
beta_loc_6043_pop_0,0.000322,-0.000014,-0.108725,0.110246
beta_loc_6044_pop_0,0.002561,0.001412,-0.098177,0.110955
beta_loc_6045_pop_0,0.000666,0.000109,-0.103380,0.109077
beta_loc_6046_pop_0,-0.000381,-0.000086,-0.106666,0.104173
beta_loc_6047_pop_0,0.006386,0.003917,-0.093237,0.121301
beta_loc_6048_pop_0,0.005558,0.002956,-0.091564,0.123602
beta_loc_6049_pop_0,0.000858,0.001022,-0.106443,0.107611
beta_loc_6050_pop_0,-0.000136,0.000137,-0.105219,0.103105
beta_loc_6051_pop_0,-0.000699,-0.000330,-0.109564,0.105512
beta_loc_6052_pop_0,0.006376,0.003784,-0.090143,0.123932
beta_loc_6053_pop_0,0.000568,-0.000279,-0.108356,0.108583
beta_loc_6054_pop_0,0.006623,0.003578,-0.093224,0.127328
beta_loc_6055_pop_0,0.001664,0.000844,-0.101455,0.110862
beta_loc_6056_pop_0,0.000076,-0.000294,-0.106102,0.107474
beta_loc_6057_pop_0,0.000232,-0.000024,-0.105649,0.107657
beta_loc_6058_pop_0,0.000601,0.000666,-0.104305,0.103899
beta_loc_6059_pop_0,0.000833,0.000297,-0.108592,0.110678
beta_loc_6060_pop_0,-0.000438,0.000362,-0.114194,0.107125
beta_loc_6061_pop_0,0.000457,0.000087,-0.103282,0.109315
beta_loc_6062_pop_0,0.005977,0.003127,-0.095320,0.121678
beta_loc_6063_pop_0,0.001448,0.001016,-0.102264,0.110543
beta_loc_6064_pop_0,-0.002328,-0.001421,-0.114902,0.103511
beta_loc_6065_pop_0,-0.002246,-0.000676,-0.113584,0.101199
beta_loc_6066_pop_0,-0.002281,-0.001472,-0.111523,0.101089
beta_loc_6067_pop_0,0.000360,0.000744,-0.106351,0.104412
beta_loc_6068_pop_0,-0.000176,0.000455,-0.112554,0.109631
beta_loc_6069_pop_0,0.001826,0.001391,-0.101716,0.113175
beta_loc_6070_pop_0,0.000632,0.000120,-0.103200,0.108303
beta_loc_6071_pop_0,-0.000695,-0.000338,-0.108734,0.104563
beta_loc_6072_pop_0,-0.000921,-0.000345,-0.110074,0.107749
beta_loc_6073_pop_0,0.000451,0.000479,-0.105019,0.107147
beta_loc_6074_pop_0,0.000285,-0.000052,-0.108619,0.106019
beta_loc_6075_pop_0,-0.000375,-0.000572,-0.105085,0.108995
